"","logFC","AveExpr","t","P.Value","adj.P.Val","B","type"
"PF3D7_1455200",-4.04660644391252,15.2699387169978,-1.49283111536041,0.197072123400471,0.209619355556225,-6.574121516527,"Stable"
"PF3D7_1212000",-4.05453480113387,19.9249034637162,-43.4234484834047,0.000000165349742613603,0.00000416576864058434,8.09998271380799,"Down"
"PF3D7_1149000",-4.05502298421302,17.8500387275646,-14.5487178142373,0.0000330113533237917,0.0000742144128427465,3.21949653431478,"Down"
"PF3D7_0827900",-4.06428583182782,23.0491612550779,-43.4885962079371,0.00000016414656049632,0.00000416576864058434,8.10482229929298,"Down"
"PF3D7_1463500",-4.0674051304009,15.9475666119509,-17.3552292180913,0.000014149836037983,0.0000378924285664222,4.13511225876998,"Down"
"PF3D7_0419600",-4.06807704811142,17.515778750717,-19.8720947515023,0.00000736285832814609,0.0000250078610470326,4.8172932711878,"Down"
"PF3D7_1320600",-4.07053034895863,19.3462792577787,-33.4210793203926,0.000000591462458011435,0.000006431694716741,7.15859807821746,"Down"
"PF3D7_1315300",-4.07282368033438,19.9700098816074,-30.1595751652834,0.000000974438619668517,0.00000802919785708764,6.74047580004159,"Down"
"PF3D7_1321100",-4.0933710426747,14.8988620720888,-31.1210280894055,0.000000836584510455476,0.00000738699162307422,6.8709570450015,"Down"
"PF3D7_0729000",-4.0996257411897,5.8200714817425,-1.29216947496536,0.254075489574328,0.268370920252234,-6.81414808085684,"Stable"
"PF3D7_0423500",-4.10424400892227,20.6688754173034,-31.0710556638222,0.000000843145742313537,0.00000738699162307422,6.8643316009587,"Down"
"PF3D7_1333800",-4.10876237613307,15.8858744885193,-22.9567551501067,0.00000366327278478069,0.000016152105910619,5.51736247986345,"Down"
"PF3D7_0805200",-4.10904955901858,18.065692160168,-20.6574916715658,0.00000610498757353777,0.0000225958991288868,5.00834714774624,"Down"
"PF3D7_1360800",-4.10981521517362,22.7362772630866,-34.4525335971001,0.000000510164803224453,0.00000597447043191122,7.27734864169627,"Down"
"PF3D7_0931800",-4.11533013103119,20.929688742213,-23.2152390944476,0.00000346986604233132,0.0000157571722271454,5.57032717583015,"Down"
"PF3D7_1410400",-4.12085868158015,24.9138191713079,-41.294211166347,0.000000211232625163913,0.00000446144756611986,7.93394612236707,"Down"
"PF3D7_1115400",-4.12096465228177,20.9785539773986,-47.8698918691623,0.000000102828148004095,0.00000416576864058434,8.40113744219201,"Down"
"PF3D7_1345700",-4.12907154709858,18.8058972017508,-6.83381662737373,0.00112528210646255,0.00160214129465857,-0.801792716590117,"Down"
"PF3D7_0703900",-4.1296012900815,11.9941024880033,-1.77158803209238,0.138078676082091,0.149489458469375,-6.22110004949512,"Stable"
"PF3D7_1108700",-4.13116899925855,21.5954081536398,-30.1850091977529,0.000000970454715349999,0.00000802919785708764,6.74401089959855,"Down"
"PF3D7_0612200",-4.13837734281525,18.1033519598129,-6.51117083526046,0.00139672623138131,0.00197013049368348,-1.05279273655542,"Down"
"PF3D7_0415500",-4.14618314804574,6.40751185643942,-1.129004103291,0.311295969633105,0.325974675504246,-6.99655511940839,"Stable"
"PF3D7_0306400",-4.1470936237205,20.84116881696,-50.133648911806,0.0000000820937768330097,0.00000415257687813641,8.53421102636588,"Down"
"PF3D7_1344300",-4.14776817285327,8.36121702661845,-1.10374384774607,0.321111112349625,0.335866361624737,-7.023549786167,"Stable"
"PF3D7_0522600",-4.1514776833925,18.3294053587658,-19.2725907303794,0.00000853687228055291,0.0000276121570566374,4.66489709525908,"Down"
"PF3D7_0917900",-4.15839480491952,24.59946520116,-41.3705526691883,0.000000209340969833347,0.00000446144756611986,7.94017338996364,"Down"
"PF3D7_0603100",-4.16097646729364,18.1112358467841,-4.08588361559833,0.00996891391163081,0.0128201922549998,-3.32772494655614,"Down"
"PF3D7_0217600",-4.16230340292081,11.8396176833618,-2.47355164115433,0.0574663471223991,0.0660645316350308,-5.29569366162131,"Stable"
"PF3D7_1438900",-4.16394860462236,20.4148157571767,-15.0553333946607,0.00002801811811105,0.0000646492628260036,3.399086799233,"Down"
"PF3D7_1246400",-4.16644920766152,19.5817972002065,-27.1670882312619,0.00000161881892996887,0.0000102261620061593,6.28992786893155,"Down"
"PF3D7_1462300",-4.1745195228674,21.8064105876468,-41.4601425534171,0.000000207146987948832,0.00000446144756611986,7.94745438353539,"Down"
"PF3D7_1242700",-4.17609418705944,18.1388235422994,-11.5734568854518,0.0000981714088560021,0.000179308059705898,2.00359714463757,"Down"
"PF3D7_1414000",-4.17899525238046,18.7595774334062,-27.1505059961095,0.00000162362453580496,0.0000102261620061593,6.28722609639704,"Down"
"PF3D7_1037500",-4.1807070274636,17.9243133960227,-17.2972785160926,0.000014379580583798,0.0000383385303705654,4.11800607988541,"Down"
"PF3D7_0217900",-4.18103305469183,19.4184413615777,-13.6118407406228,0.0000453829364854983,0.0000955402628209161,2.86818236918121,"Down"
"PF3D7_0920700",-4.18155918130556,18.0723503180697,-13.4982434929095,0.0000472355135678232,0.0000986618328384218,2.82377831170091,"Down"
"PF3D7_0730300",-4.18426539778305,13.0891225390041,-1.95221212031087,0.109747982827633,0.121048501955856,-5.98511055190785,"Stable"
"PF3D7_0317000",-4.1898491083375,21.3003531333535,-28.1833922936468,0.00000135440061151384,0.00000930703212666678,6.45100082850173,"Down"
"PF3D7_1239700",-4.1940434639099,20.6076948996293,-39.4245275897087,0.000000264700120287067,0.00000464202978489008,7.7745769352138,"Down"
"PF3D7_1124700",-4.19565376914221,20.6624087207847,-29.4227424958271,0.00000109889150195955,0.00000829133779828898,6.63601981207096,"Down"
"PF3D7_1002900",-4.19694989398093,18.2371491845215,-27.7881780626069,0.00000145054912655854,0.00000967679380714749,6.38940368041902,"Down"
"PF3D7_0420600",-4.2028178801541,21.6009409578687,-29.9533583358792,0.00000100747742668469,0.00000818301347759309,6.71164184353912,"Down"
"PF3D7_0710200",-4.20522716000714,19.7841121147623,-14.5126534296514,0.0000334059768521946,0.0000746408390771121,3.20644439060219,"Down"
"PF3D7_0704100",-4.2199362203017,16.9974125592918,-9.93121684672826,0.000201887252320498,0.000332101794467594,1.18284881813312,"Down"
"PF3D7_0823900",-4.22092339713612,18.6167690685584,-36.2634619577992,0.000000397604120650396,0.00000544388799777723,7.4720567539386,"Down"
"PF3D7_1033700",-4.2361998440186,17.6590824520906,-42.7498218168136,0.000000178434900585161,0.00000416576864058434,8.04912620942511,"Down"
"PF3D7_1352000",-4.23907421097248,13.5262605005784,-15.548203570353,0.0000240065914928254,0.000057596842040099,3.56733719675631,"Down"
"PF3D7_0820500",-4.24445200355662,16.3991161845145,-27.1706641206691,0.00000161778486639744,0.0000102261620061593,6.29051017726271,"Down"
"PF3D7_0512600",-4.24736564960822,19.0277183613916,-11.5550772395821,0.0000989130098545151,0.000180300891836909,1.99508679107586,"Down"
"PF3D7_0106800",-4.25232887356478,17.8831753816837,-8.35441281104815,0.000451006263417009,0.000690733730599137,0.257858481225722,"Down"
"PF3D7_1408000",-4.25295634001643,23.13823547468,-29.7497051644045,0.00000104143795729052,0.00000818301347759309,6.6828634061773,"Down"
"PF3D7_0503400",-4.27051306389762,22.716387768498,-42.2132954866556,0.000000189756882079243,0.000004374016231219,8.0075316008448,"Down"
"PF3D7_1205600",-4.27201396813716,18.5055907477142,-16.2302076997573,0.0000195336827816637,0.0000485277439910089,3.79029461654937,"Down"
"PF3D7_0803700",-4.27478214804177,15.8578861081373,-13.1123664456339,0.0000542443069950784,0.000111362889558103,2.66984050202846,"Down"
"PF3D7_0919400",-4.27882698264771,20.569533698545,-26.2475515061114,0.00000191330693075511,0.0000109563896883807,6.13636530365021,"Down"
"PF3D7_1401800",-4.27945874920444,17.5548758953402,-4.15305085364381,0.00934831761979685,0.0120646962336287,-3.25393976789319,"Down"
"PF3D7_0905400",-4.28001017428537,23.9222809340131,-50.7561343701122,0.0000000773014956137697,0.00000410769818577708,8.568697774666,"Down"
"PF3D7_0105200",-4.28154752225295,19.0892331211,-20.2153097118818,0.00000677814751597599,0.0000239670031584316,4.90194807422595,"Down"
"PF3D7_1353700",-4.29529689992592,15.8744665113258,-24.5232305300479,0.00000266034460528473,0.000013028316880807,5.82647911771137,"Down"
"PF3D7_1013600",-4.29888178801017,15.2673038141671,-20.1765317232741,0.00000684133868612328,0.0000241361414665046,4.89247534527287,"Down"
"PF3D7_1104400",-4.29967652665661,21.0149968462479,-26.3325979103549,0.00000188350432443856,0.0000108884488088972,6.15089420179554,"Down"
"PF3D7_0722200",-4.30944505245213,20.5736431212788,-21.0987149742133,0.00000551185442900474,0.0000212823053580983,5.11163132104384,"Down"
"PF3D7_1352400",-4.31190564835425,19.2874598112611,-20.362801944753,0.00000654412375792468,0.000023534357639542,4.93776681229707,"Down"
"PF3D7_1328300",-4.31273702426197,19.5653657313424,-21.3175371702605,0.00000524349724985331,0.0000205342118107159,5.16182012088019,"Down"
"PF3D7_0523100",-4.31605393311056,17.785562698744,-15.5602466930223,0.0000239175431071515,0.0000574588997336713,3.57137161974084,"Down"
"PF3D7_0817700",-4.32220967742913,18.8273948815049,-11.8746325121303,0.0000869185272389248,0.000161673787642576,2.14108003912422,"Down"
"PF3D7_1324900",-4.32562636323958,25.227982580477,-43.1410878491351,0.000000170688916279368,0.00000416576864058434,8.07884758098384,"Down"
"PF3D7_0704400",-4.33271042800247,17.6453117786029,-24.5821783627339,0.0000026295545992818,0.0000130054174466429,5.83757641157601,"Down"
"PF3D7_0217100",-4.33594331225066,18.0730265268921,-17.3724202327525,0.0000140825328562705,0.0000377677353921482,4.14017363769017,"Down"
"PF3D7_1349600",-4.33610725824921,13.8265840078669,-8.95776596617367,0.000326655262334323,0.000511030268651891,0.63007557269499,"Down"
"PF3D7_0919900",-4.34712433397174,17.2603074677017,-24.5210946408441,0.00000266146835785842,0.000013028316880807,5.82607632439952,"Down"
"PF3D7_0621800",-4.35921005523145,20.0063837681995,-27.2854432362961,0.00000158501180544178,0.0000102261620061593,6.30914148877162,"Down"
"PF3D7_1351700",-4.36797136436646,18.841540306646,-13.0633509693445,0.0000552213256232937,0.000112733221928271,2.64993533177412,"Down"
"PF3D7_1401600",-4.37436102426933,20.6256111149936,-35.2562941099519,0.000000456015387844952,0.00000574597319787032,7.36585482121069,"Down"
"PF3D7_1353800",-4.37864505462663,18.0489716061122,-12.2397427853127,0.0000752811145008932,0.000144454066918995,2.30292842366444,"Down"
"PF3D7_1357700",-4.38783080603183,13.8830769124474,-1.49522295093667,0.196472801767189,0.20913438900858,-6.57117597460133,"Stable"
"PF3D7_API02900",-4.38855578321476,11.6762178235778,-2.05333567211107,0.0965953702951245,0.107452760725365,-5.85168215671574,"Stable"
"PF3D7_1364100",-4.38983175849693,24.422534424372,-51.8618014901515,0.0000000695931922813914,0.00000408748123822387,8.6278609640741,"Down"
"PF3D7_1010700",-4.3902257646766,18.1490962487342,-38.9737681165752,0.00000027994368046189,0.00000472016150112131,7.73409239769954,"Down"
"PF3D7_0608500",-4.39538892162718,20.0908103201078,-33.3534258557237,0.000000597320850651655,0.000006431694716741,7.15059791334591,"Down"
"PF3D7_1028700",-4.39889644602846,19.2957461922838,-8.78943724194208,0.000356698681251364,0.00055469538732599,0.528665102960591,"Down"
"PF3D7_1111500",-4.40006755879137,6.32058305488274,-1.21537722125598,0.279704231972827,0.294077024493371,-6.90163881461336,"Stable"
"PF3D7_1458300",-4.40331805000861,16.3934465975973,-11.6543635888816,0.0000949850869405426,0.000174362745280976,2.04089321551461,"Down"
"PF3D7_1333400",-4.40407621802014,16.7219620481138,-12.5497248530002,0.0000668425621416067,0.000130461206495033,2.43638139918934,"Down"
"PF3D7_0715900",-4.41256976601746,17.348082828149,-17.5482966344643,0.0000134156122103452,0.0000367365862181031,4.19161246468755,"Down"
"PF3D7_1426100",-4.41635092352394,19.0494326202318,-13.2533405600529,0.0000515477384016069,0.000106426793230529,2.72664371057835,"Down"
"PF3D7_0508900",-4.41764280868418,17.7976487900571,-17.0369161213957,0.0000154687959974712,0.0000404141714654163,4.04029731764049,"Down"
"PF3D7_1436600",-4.42392115184103,16.4263808767246,-29.5887663580057,0.00000106925392993335,0.00000819477906444763,6.65990527905442,"Down"
"PF3D7_0626800",-4.43800229500262,24.4981680571078,-21.9258594917534,0.00000457603190337269,0.0000185176757689815,5.29787095093605,"Down"
"PF3D7_1003800",-4.44087050960266,18.2713692314524,-21.4059093617639,0.00000513959256928729,0.0000201706854928279,5.18189885515795,"Down"
"PF3D7_1239800",-4.44424342743435,19.0493083076534,-10.8070640194523,0.00013570159839186,0.000232905382348329,1.63635055995931,"Down"
"PF3D7_0524700",-4.44528814933025,14.1923594661775,-1.85631362916758,0.123952998070847,0.135811317380873,-6.11088368660706,"Stable"
"PF3D7_1466800",-4.45797434375776,14.065099268853,-1.12395445556439,0.313236848693842,0.327818564064072,-7.00198031451293,"Stable"
"PF3D7_0204100",-4.46766260285088,17.9649673124583,-18.1199345816806,0.0000114952994567682,0.0000339455637638075,4.35459857290168,"Down"
"PF3D7_1434600",-4.48074913400256,15.9416543492127,-18.4247484143362,0.000010606803057888,0.0000319784575635993,4.43897228136807,"Down"
"PF3D7_1135400",-4.48273143810072,19.3437623433843,-19.0760783495293,0.00000896987191553516,0.0000282597521767985,4.61364468091757,"Down"
"PF3D7_1339700",-4.48317668751431,16.3301700668525,-21.9400913496888,0.000004561682090455,0.0000185007195695291,5.30099419841567,"Down"
"PF3D7_1312600",-4.48423521206435,17.9758080833088,-22.1962625240142,0.00000431241280099328,0.000017933387940328,5.35675697540973,"Down"
"PF3D7_0628100",-4.49324748617876,13.9454597938514,-15.2953843540411,0.0000259712770704004,0.0000615002542850444,3.48180623953109,"Down"
"PF3D7_1144900",-4.50431099828413,19.7946993787256,-25.9749444650295,0.00000201273739724649,0.0000111265651037425,6.08933321439461,"Down"
"PF3D7_1456500",-4.50825905979975,15.2454807223025,-11.1818354776313,0.000115532403905901,0.000204668527301361,1.81916664279669,"Down"
"PF3D7_0618500",-4.50996509509917,18.0074689588716,-39.179449365272,0.000000272860419366738,0.00000466360815399777,7.75266889144909,"Down"
"PF3D7_1113700",-4.51165284055308,17.8522886036431,-46.6966906158687,0.00000011604515238494,0.00000416576864058434,8.32710482181217,"Down"
"PF3D7_0308100",-4.53045873221362,14.9105156637772,-14.2363412649931,0.0000366250814141112,0.000080065153967703,3.10522345035233,"Down"
"PF3D7_1316900",-4.53573797198602,11.6056842251444,-1.78203373394287,0.136251639690417,0.147775006477814,-6.2075669113836,"Stable"
"PF3D7_0320500",-4.53839393428333,18.4901447145563,-26.6516650911897,0.00000177656075020359,0.000010641832651713,6.20480204363237,"Down"
"PF3D7_0907400",-4.54670166663387,18.5465120513514,-10.393447305498,0.000163072002031513,0.000272685138383274,1.42696118248328,"Down"
"PF3D7_0316700",-4.55132670706322,19.9805454475857,-17.9599771611036,0.0000119973001168392,0.0000346229532690399,4.30962598413829,"Down"
"PF3D7_0629200",-4.55426022273246,19.6006583020418,-31.8540993305563,0.000000747050748382081,0.0000069862069671914,6.96624938163305,"Down"
"PF3D7_0803800",-4.56226277743309,20.5450515056695,-29.285631893241,0.00000112411579097958,0.00000830599511418602,6.61613777101917,"Down"
"PF3D7_1025900",-4.56366448942474,14.2604527963119,-11.1169213452696,0.000118754393841037,0.00020893889003336,1.78795399842521,"Down"
"PF3D7_1453700",-4.56486467763706,20.3051173660147,-25.4297670362865,0.00000223090790006717,0.0000117267575994321,5.99311823295662,"Down"
"PF3D7_0407800",-4.59132563138283,20.7067154659888,-53.3477850699784,0.0000000606397502259386,0.00000408748123822387,8.70337614320773,"Down"
"PF3D7_1333300",-4.59751540864027,15.6050971826988,-41.1969908636229,0.000000213671524189476,0.00000446144756611986,7.92598499406935,"Down"
"PF3D7_0914400",-4.60074073108613,18.680815675942,-17.5830003008999,0.0000132885387828462,0.0000365535183135391,4.20168911726483,"Down"
"PF3D7_0417200",-4.61726014910995,20.3638677721109,-26.0834812409938,0.00000197242166286963,0.0000110516303018018,6.10814351278855,"Down"
"PF3D7_0828800",-4.62600498722938,19.0147122896293,-15.1038068467818,0.0000275896139956068,0.0000640825090382652,3.41591075129938,"Down"
"PF3D7_1227600",-4.62887726296978,17.6407135695741,-4.93645074027903,0.00462539031727059,0.00618416723035958,-2.44239836551947,"Down"
"PF3D7_1001600",-4.6291567535962,16.3435307601851,-4.71014220086888,0.00562079121377764,0.00742237911551057,-2.66779139052641,"Down"
"PF3D7_1147300",-4.63650966132103,18.4623975143961,-28.2044497853337,0.00000134949650096201,0.00000930703212666678,6.45424656178492,"Down"
"PF3D7_1310500",-4.64043787956639,16.4806536217129,-4.79372579741526,0.00522643326383665,0.0069267357885346,-2.58371590685586,"Down"
"PF3D7_1328500",-4.64289393237719,16.465452836398,-12.0468850413419,0.0000811779566857187,0.000153345497017317,2.21808053405422,"Down"
"PF3D7_1231600",-4.64467656812479,14.1927518742964,-1.93287686429303,0.11246943964672,0.12397509055489,-6.01054013105522,"Stable"
"PF3D7_0920900",-4.64495213551644,13.4320083513485,-1.70771716834091,0.149804712889385,0.161512363630296,-6.30345682239982,"Stable"
"PF3D7_0413900",-4.65422702609608,17.895021636935,-54.3990502891093,0.0000000551365949523427,0.00000408748123822387,8.75419205291288,"Down"
"PF3D7_1027700",-4.65480503019078,18.485224150299,-11.1888698673741,0.000115189581383638,0.000204444666373883,1.82253781074596,"Down"
"PF3D7_1324700",-4.66568638449123,17.6797417413854,-8.85867746013759,0.000343957158175631,0.000535338448750277,0.570600403068966,"Down"
"PF3D7_1230400",-4.66591631338885,17.6804233171521,-10.7825520064239,0.00013716205064786,0.000234898113929829,1.62416922988997,"Down"
"PF3D7_1419400",-4.66849811514848,16.4663123241606,-11.3706188816633,0.000106740254107382,0.000191312994812542,1.90889137566079,"Down"
